author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Dangerfield, Thomas, 1650-1685.",Dangerfield,Thomas,not_applicable,1650,1685,11,0.000115121,eebo
"Jacobus, de Voragine,1229-1298.",de Voragine,Jacobus,not_applicable,1229,1298,11,0.000115121,eebo
"Dewsbury, William, 1621-1688.",Dewsbury,William,not_applicable,1621,1688,11,0.000115121,eebo
"Dorrington, Theophilus, d. 1715.",Dorrington,Theophilus,not_applicable,not_applicable,1715,11,0.000115121,eebo
"Dove, John, 1560 or 61-1618.",Dove,John,not_applicable, 1560 or 61,1618,11,0.000115121,eebo
"Drummond, William, 1585-1649.",Drummond,William,not_applicable,1585,1649,11,0.000115121,eebo
"Duffett, Thomas.",Duffett,Thomas,not_applicable,not_applicable,not_applicable,11,0.000115121,eebo
"Dyer, William, d. 1696.",Dyer,William,not_applicable,not_applicable,1696,11,0.000115121,eebo
"Eachard, John, 1636-1697.",Eachard,John,not_applicable,1636,1697,11,0.000115121,eebo
"Fowler, Edward, 1632-1714.",Fowler,Edward,not_applicable,1632,1714,11,0.000115121,eebo
"Gascoigne, George, 1542-1577.",Gascoigne,George,not_applicable,1542,1577,11,0.000115121,eebo
"Gerhard, Johann, 1582-1637.",Gerhard,Johann,not_applicable,1582,1637,11,0.000115121,eebo
"Gildon, Charles, 1665-1724.",Gildon,Charles,not_applicable,1665,1724,11,0.000115121,eebo
"Granger, Thomas, b. 1578.",Granger,Thomas,not_applicable,1578,not_applicable,11,0.000115121,eebo
"Grimston, Harbottle, Sir, 1603-1685.",Grimston,Harbottle,not_applicable,1603,1685,11,0.000115121,eebo
"Harington, John, Sir, 1560-1612.",Harington,John,not_applicable,1560,1612,11,0.000115121,eebo
"Hooker, Richard, 1553 or 4-1600.",Hooker,Richard,not_applicable, 1553 or 4,1600,11,0.000115121,eebo
"Hopton, Arthur, 1587 or 8-1614.",Hopton,Arthur,not_applicable, 1587 or 8,1614,11,0.000115121,eebo
"Johnson, Francis, 1562-1618.",Johnson,Francis,not_applicable,1562,1618,11,0.000115121,eebo
"Johnson, John, fl. 1602-1657.",Johnson,John,not_applicable, fl. 1602,1657,11,0.000115121,eebo
"Ken, Thomas, 1637-1711.",Ken,Thomas,not_applicable,1637,1711,11,0.000115121,eebo
"Laet, Jaspar, fl. 1530-1544.",Laet,Jaspar,not_applicable, fl. 1530-1544,not_applicable,11,0.000115121,eebo
"Melanchthon, Philipp, 1497-1560.",Melanchthon,Philipp,not_applicable,1497,1560,11,0.000115121,eebo
"Morton, Thomas, 1564-1659.",Morton,Thomas,not_applicable,1564,1659,11,0.000115121,eebo
"Nowell, Alexander, 1507-1602.",Nowell,Alexander,not_applicable,1507,1602,11,0.000115121,eebo
"Overbury, Thomas, Sir, 1581-1613.",Overbury,Thomas,not_applicable,1581,1613,11,0.000115121,eebo
"Playford, John, 1623-1686",Playford,John,not_applicable,1623,1686,11,0.000115121,eebo
"Rule, Gilbert, 1629-1701.",Rule,Gilbert,not_applicable,1629,1701,11,0.000115121,eebo
"Sanderson, Robert, 1587-1663.",Sanderson,Robert,not_applicable,1587,1663,11,0.000115121,eebo
"Sherwin, William, 1607-1687",Sherwin,William,not_applicable,1607,1687,11,0.000115121,eebo
"Smith, John, 1580-1631.",Smith,John,not_applicable,1580,1631,11,0.000115121,eebo
"Sofford, Arthur, fl. 1618-1641.",Sofford,Arthur,not_applicable, fl. 1618,1641,11,0.000115121,eebo
"Sutcliffe, Matthew, 1550-1629.",Sutcliffe,Matthew,not_applicable,1550,1629,11,0.000115121,eebo
"Trigge, Thomas.",Trigge,Thomas,not_applicable,not_applicable,not_applicable,11,0.000115121,eebo
"Turner, Francis, 1638-1700.",Turner,Francis,not_applicable,1638,1700,11,0.000115121,eebo
"Ward, Seth, 1617-1689.",Ward,Seth,not_applicable,1617,1689,11,0.000115121,eebo
"Willard, Samuel, 1640-1707.",Willard,Samuel,not_applicable,1640,1707,11,0.000115121,eebo
"Winstanley, William, 1628-1698.",Winstanley,William,not_applicable,1628,1698,11,0.000115121,eebo
T. W. 1549-1608.,not_applicable,T W,not_applicable,1549,1608,11,0.000115121,eebo
T. B.,not_applicable,T B,not_applicable,not_applicable,not_applicable,11,0.000115121,eebo
R. A. 1611-1681.,not_applicable,R A,not_applicable,1611,1681,11,0.000115121,eebo
N. N.,not_applicable,N N,not_applicable,not_applicable,not_applicable,11,0.000115121,eebo
A. B.,not_applicable,A B,not_applicable,not_applicable,not_applicable,11,0.000115121,eebo
"Alcock, John, 1430-1500.",Alcock,John,not_applicable,1430,1500,10,0.000104655,eebo
"Stirling, William Alexander, Earl of, 1567 or 8-1640.",Alexander,William,not_applicable, 1567 or 8,1640,10,0.000104655,eebo
"Allix, Pierre, 1641-1717.",Allix,Pierre,not_applicable,1641,1717,10,0.000104655,eebo
"Ames, William, 1576-1633.",Ames,William,not_applicable,1576,1633,10,0.000104655,eebo
"Andrewes, John, fl. 1615.",Andrewes,John,not_applicable, fl. 1615.,not_applicable,10,0.000104655,eebo
"Babington, Gervase, 1550-1610.",Babington,Gervase,not_applicable,1550,1610,10,0.000104655,eebo
"Baker, Richard, Sir, 1568-1645.",Baker,Richard,not_applicable,1568,1645,10,0.000104655,eebo
"Beveridge, William, 1637-1708.",Beveridge,William,not_applicable,1637,1708,10,0.000104655,eebo
"Blount, Charles, 1654-1693.",Blount,Charles,not_applicable,1654,1693,10,0.000104655,eebo
"Bold, S. 1649-1737.",Bold,S,not_applicable,1649,1737,10,0.000104655,eebo
"Boorde, Andrew, 1490-1549.",Boorde,Andrew,not_applicable,1490,1549,10,0.000104655,eebo
"Orrery, Roger Boyle, Earl of, 1621-1679.",Boyle,Roger,not_applicable,1621,1679,10,0.000104655,eebo
"Bramhall, John, 1594-1663.",Bramhall,John,not_applicable,1594,1663,10,0.000104655,eebo
"Calderwood, David, 1575-1650.",Calderwood,David,not_applicable,1575,1650,10,0.000104655,eebo
"Falkland, Lucius Cary, Viscount, 1610-1643.",Cary,Lucius,not_applicable,1610,1643,10,0.000104655,eebo
"Coale, Josiah, 1632-1668.",Coale,Josiah,not_applicable,1632,1668,10,0.000104655,eebo
"Crown, Mr. 1640-1712.",Crown,Mr,not_applicable,1640,1712,10,0.000104655,eebo
"De Laune, Thomas, d. 1685.",De Laune,Thomas,not_applicable,not_applicable,1685,10,0.000104655,eebo
"Denison, Stephen, d. 1649 or 50.",Denison,Stephen,not_applicable,not_applicable,1649 or 50.,10,0.000104655,eebo
"Digby, Kenelm, Sir, 1603-1665.",Digby,Kenelm,not_applicable,1603,1665,10,0.000104655,eebo
"Du Moulin, Peter, 1601-1684.",Du Moulin,Peter,not_applicable,1601,1684,10,0.000104655,eebo
"Earle, John, 1601-1665.",Earle,John,not_applicable,1601,1665,10,0.000104655,eebo
"Echard, Laurence, 1670-1730.",Echard,Laurence,not_applicable,1670,1730,10,0.000104655,eebo
"Edmondes, Clement, Sir, 1566 or 7-1622.",Edmondes,Clement,not_applicable, 1566 or 7,1622,10,0.000104655,eebo
"Evans, Arise, b. 1607.",Evans,Arise,not_applicable,1607,not_applicable,10,0.000104655,eebo
"Filmer, Robert, Sir, d. 1653.",Filmer,Robert,not_applicable,not_applicable,1653,10,0.000104655,eebo
"Gainsford, Thomas, d. 1624",Gainsford,Thomas,not_applicable,not_applicable,1624,10,0.000104655,eebo
"Gardiner, Samuel, b. 1563 or 4.",Gardiner,Samuel,not_applicable, 1563 or 4.,not_applicable,10,0.000104655,eebo
"Gilden, G., fl. 1615-1632.",Gilden,G,not_applicable, fl. 1615,1632,10,0.000104655,eebo
"Grantham, Thomas, 1634-1692.",Grantham,Thomas,not_applicable,1634,1692,10,0.000104655,eebo
"Grotius, Hugo, 1583-1645.",Grotius,Hugo,not_applicable,1583,1645,10,0.000104655,eebo
"Hexham, Henry, 1585-1650",Hexham,Henry,not_applicable,1585,1650,10,0.000104655,eebo
"Howe, John, 1630-1705.",Howe,John,not_applicable,1630,1705,10,0.000104655,eebo
"Jackson, Thomas, 1579-1640.",Jackson,Thomas,not_applicable,1579,1640,10,0.000104655,eebo
"Johnson, Richard, 1573-1659",Johnson,Richard,not_applicable,1573,1659,10,0.000104655,eebo
"King, John, 1559-1621.",King,John,not_applicable,1559,1621,10,0.000104655,eebo
"Lead, Jane, 1623-1704.",Lead,Jane,not_applicable,1623,1704,10,0.000104655,eebo
"Lockyer, Nicholas, 1611-1685.",Lockyer,Nicholas,not_applicable,1611,1685,10,0.000104655,eebo
"Lupset, Thomas, 1495-1530.",Lupset,Thomas,not_applicable,1495,1530,10,0.000104655,eebo
"Lynde, Humphrey, Sir.",Lynde,Humphrey,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Manby, Peter, d. 1697.",Manby,Peter,not_applicable,not_applicable,1697,10,0.000104655,eebo
"Manton, Thomas, 1620-1677.",Manton,Thomas,not_applicable,1620,1677,10,0.000104655,eebo
"Mathew, William, fl. 1602-1614.",Mathew,William,not_applicable, fl. 1602,1614,10,0.000104655,eebo
"Meriton, George, 1634-1711.",Meriton,George,not_applicable,1634,1711,10,0.000104655,eebo
"Milles, Tho. 1550-1627",Milles,Tho,not_applicable,1550,1627,10,0.000104655,eebo
"Manchester, Edward Montagu, Earl of, 1602-1671.",Montagu,Edward,not_applicable,1602,1671,10,0.000104655,eebo
"Newton, John, 1622-1678.",Newton,John,not_applicable,1622,1678,10,0.000104655,eebo
"Nye, Stephen, 1648-1719.",Nye,Stephen,not_applicable,1648,1719,10,0.000104655,eebo
"Percy, James, 1619-1690",Percy,James,not_applicable,1619,1690,10,0.000104655,eebo
"Perkins, Samuel, fl. 1625-1643.",Perkins,Samuel,not_applicable, fl. 1625,1643,10,0.000104655,eebo
"Petty, William, Sir, 1623-1687.",Petty,William,not_applicable,1623,1687,10,0.000104655,eebo
"Rastell, John, d. 1536.",Rastell,John,not_applicable,not_applicable,1536,10,0.000104655,eebo
"Warwick, Robert Rich, Earl of, 1587-1658.",Rich,Robert,not_applicable,1587,1658,10,0.000104655,eebo
"Rogers, Thomas, d. 1616.",Rogers,Thomas,not_applicable,not_applicable,1616,10,0.000104655,eebo
"Rose, George, mathematician.",Rose,George,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Russel, Robert, fl. 1692.",Russel,Robert,not_applicable, fl. 1692.,not_applicable,10,0.000104655,eebo
"Russell, William, Lord, 1639-1683.",Russell,William,not_applicable,1639,1683,10,0.000104655,eebo
"Sabran, Lewis, 1652-1732.",Sabran,Lewis,not_applicable,1652,1732,10,0.000104655,eebo
"Sclater, William, 1575-1626.",Sclater,William,not_applicable,1575,1626,10,0.000104655,eebo
"Scot, Tho. fl. 1605.",Scot,Tho,not_applicable,fl. 1605.,not_applicable,10,0.000104655,eebo
"Sergeant, John, 1622-1707.",Sergeant,John,not_applicable,1622,1707,10,0.000104655,eebo
"Swallow, John.",Swallow,John,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Taverner, Richard, 1505-1575.",Taverner,Richard,not_applicable,1505,1575,10,0.000104655,eebo
"Topsell, Edward, 1572-1625",Topsell,Edward,not_applicable,1572,1625,10,0.000104655,eebo
"Vaux, John,1575-1651.",Vaux,John,not_applicable,1575,1651,10,0.000104655,eebo
"Wagstaffe, Thomas, 1645-1712.",Wagstaffe,Thomas,not_applicable,1645,1712,10,0.000104655,eebo
"Watts, William, 1590-1649.",Watts,William,not_applicable,1590,1649,10,0.000104655,eebo
"White, John, 1570-1615.",White,John,not_applicable,1570,1615,10,0.000104655,eebo
"White, William.",White,William,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Wilkinson, Robert, Dr. in Divinity.",Wilkinson,Robert,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Woolley, Hannah, fl. 1670.",Woolley,Hannah,not_applicable, fl. 1670.,not_applicable,10,0.000104655,eebo
Worshipful Company of Parish Clerks.,not_applicable,Worshipful Company of Parish Clerks,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
Scotland. Sovereign (1567-1625 : James VI),not_applicable,Scotland Sovereign (1567-1625 : James VI),not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
Ireland. Lord Lieutenant (1641-1649 : Ormonde),not_applicable,Ireland Lord Lieutenant (1641-1649 : Ormonde),not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
Ireland. Commissioners of the Common-wealth of England for the Affairs of Ireland.,not_applicable,Ireland Commissioners of the Common wealth of England for the Affairs of Ireland,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
City of London (England). Lord Mayor.,not_applicable,City of London (England) Lord Mayor,not_applicable,not_applicable,not_applicable,10,0.000104655,eebo
"Berners, Juliana, b. 1388",Berners,Juliana,not_applicable,1388,not_applicable,9,9.42E-05,eebo
"Brinkelow, Henry, d. 1546.",Brinkelow,Henry,not_applicable,not_applicable,1546,9,9.42E-05,eebo
"Fabyan, Robert, d. 1513.",Fabyan,Robert,not_applicable,not_applicable,1513,9,9.42E-05,eebo
"Harvey, Richard, 1560-1623",Harvey,Richard,not_applicable,1560,1623,9,9.42E-05,eebo
"Holinshed, Raphael, d. 1580",Holinshed,Raphael,not_applicable,not_applicable,1580,9,9.42E-05,eebo
"Jones, John, physician.",Jones,John,not_applicable,not_applicable,not_applicable,9,9.42E-05,eebo
"Peele, George, 1556-1596.",Peele,George,not_applicable,1556,1596,9,9.42E-05,eebo
"Rastell, William, 1508-1565.",Rastell,William,not_applicable,1508,1565,9,9.42E-05,eebo
"Wright, Leonard, b. 1555 or 6.",Wright,Leonard,not_applicable, 1555 or 6.,not_applicable,9,9.42E-05,eebo
"Zwingli, Ulrich, 1484-1531.",Zwingli,Ulrich,not_applicable,1484,1531,9,9.42E-05,eebo
S. R. d. 1617.,not_applicable,S R d 1617,not_applicable,not_applicable,not_applicable,9,9.42E-05,eebo
"Ascham, Roger, 1515-1568.",Ascham,Roger,not_applicable,1515,1568,8,8.37E-05,eebo
"Bunny, Edmund, 1540-1619.",Bunny,Edmund,not_applicable,1540,1619,8,8.37E-05,eebo
"Cooper, Thomas, 1517-1594.",Cooper,Thomas,not_applicable,1517,1594,8,8.37E-05,eebo
"Cosin, Richard, 1549-1597.",Cosin,Richard,not_applicable,1549,1597,8,8.37E-05,eebo
"Elderton, William, d. 1592",Elderton,William,not_applicable,not_applicable,1592,8,8.37E-05,eebo
"Fraunce, Abraham, fl. 1587-1633.",Fraunce,Abraham,not_applicable, fl. 1587,1633,8,8.37E-05,eebo
"Higden, Ranulf, d. 1364.",Higden,Ranulf,not_applicable,not_applicable,1364,8,8.37E-05,eebo
"Huggarde, Miles.",Huggarde,Miles,not_applicable,not_applicable,not_applicable,8,8.37E-05,eebo
"Knewstubs, John, 1544-1624.",Knewstubs,John,not_applicable,1544,1624,8,8.37E-05,eebo
"Mascall, Leonard, d. 1589.",Mascall,Leonard,not_applicable,not_applicable,1589,8,8.37E-05,eebo
"Morison, Richard, Sir, d. 1556.",Morison,Richard,not_applicable,not_applicable,1556,8,8.37E-05,eebo
"Ridley, Lancelot, d. 1576.",Ridley,Lancelot,not_applicable,not_applicable,1576,8,8.37E-05,eebo
"Bernard, of Clairvaux, Saint, 1090 or 91-1153.",Saint of Clairvaux,Bernard,not_applicable, 1090 or 91,1153,8,8.37E-05,eebo
"Tusser, Thomas, 1524-1580.",Tusser,Thomas,not_applicable,1524,1580,8,8.37E-05,eebo
"V‚ron, John, d. 1563.",V‚ron,John,not_applicable,not_applicable,1563,8,8.37E-05,eebo
"Viret, Pierre, 1511-1571.",Viret,Pierre,not_applicable,1511,1571,8,8.37E-05,eebo
"Allen, William, 1532-1594.",Allen,William,not_applicable,1532,1594,7,7.33E-05,eebo
"Barrow, Henry, 1550-1593.",Barrow,Henry,not_applicable,1550,1593,7,7.33E-05,eebo
"Blundeville, Thomas, fl. 1561.",Blundeville,Thomas,not_applicable, fl. 1561.,not_applicable,7,7.33E-05,eebo
"Bomelius, Henricus, 1500-1570.",Bomelius,Henricus,not_applicable,1500,1570,7,7.33E-05,eebo
"Bourne, William, d. 1583.",Bourne,William,not_applicable,not_applicable,1583,7,7.33E-05,eebo
"Bullein, William, d. 1576.",Bullein,William,not_applicable,not_applicable,1576,7,7.33E-05,eebo
"Burghley, William Cecil, Baron, 1520-1598.",Cecil,William,not_applicable,1520,1598,7,7.33E-05,eebo
"Gringore, Pierre,1475-1538",Gringore,Pierre,not_applicable,1475,1538,7,7.33E-05,eebo
"Harding, Thomas, 1516-1572.",Harding,Thomas,not_applicable,1516,1572,7,7.33E-05,eebo
"John Chrysostom, Saint, d. 407.",John Chrysostom,Saint,not_applicable,not_applicable,407,7,7.33E-05,eebo
"Moore, Philip, fl. 1564-1573.",Moore,Philip,not_applicable, fl. 1564,1573,7,7.33E-05,eebo
"Nicholls, John, 1555-1584",Nicholls,John,not_applicable,1555,1584,7,7.33E-05,eebo
"Norman, Robert, fl. 1590.",Norman,Robert,not_applicable, fl. 1590.,not_applicable,7,7.33E-05,eebo
"Northbrooke, John.",Northbrooke,John,not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
"Painter, William, 1540-1594.",Painter,William,not_applicable,1540,1594,7,7.33E-05,eebo
"Prime, John, 1550-1596.",Prime,John,not_applicable,1550,1596,7,7.33E-05,eebo
"Rastell, John, 1532-1577.",Rastell,John,not_applicable,1532,1577,7,7.33E-05,eebo
"Rogers, John, fl. 1560-1580.",Rogers,John,not_applicable, fl. 1560,1580,7,7.33E-05,eebo
"Seneca, Lucius Annaeus,4 B.C.-65 A.D.",Seneca,Lucius Annaeus,not_applicable,4 B.C.,65 A.D.,7,7.33E-05,eebo
"Wied, Hermann von.",von Wied,Hermann,not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
"Watson, Thomas, 1513-1584.",Watson,Thomas,not_applicable,1513,1584,7,7.33E-05,eebo
"Wilson, Thomas, 1525-1581.",Wilson,Thomas,not_applicable,1525,1581,7,7.33E-05,eebo
H. R. fl. 1585-1616.,not_applicable,H R fl 1585,not_applicable,not_applicable,1616,7,7.33E-05,eebo
France. Sovereign (1589-1610 : Henry IV),not_applicable,France Sovereign (1589-1610 : Henry IV),not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
France. Sovereign (1574-1589 : Henry III),not_applicable,France Sovereign (1574-1589 : Henry III),not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
Church of England. Province of Canterbury. Archbishop (1559-1575 : Parker),not_applicable,Church of England Province of Canterbury Archbishop (1559-1575 : Parker),not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
Catholic Church. Pope (1513-1521 : Leo X),not_applicable,Catholic Church Pope (1513-1521 : Leo X),not_applicable,not_applicable,not_applicable,7,7.33E-05,eebo
"Awdelay, John, fl. 1559-1577.",Awdelay,John,not_applicable, fl. 1559,1577,6,6.28E-05,eebo
"Baley, Walter, 1529-1592.",Baley,Walter,not_applicable,1529,1592,6,6.28E-05,eebo
"Bancroft, Richard, 1544-1610.",Bancroft,Richard,not_applicable,1544,1610,6,6.28E-05,eebo
"Coverdale, Miles, 1488-1568.",Coverdale,Miles,not_applicable,1488,1568,6,6.28E-05,eebo
"Curteys, Richard, 1532-1582.",Curteys,Richard,not_applicable,1532,1582,6,6.28E-05,eebo
"Marcourt, Antoine de, d.1560.",de Marcourt,Antoine,not_applicable,not_applicable,1560,6,6.28E-05,eebo
"Geveren, Sheltco ….",Geveren,Sheltco …,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Gibbon, Charles, fl. 1589-1604.",Gibbon,Charles,not_applicable, fl. 1589,1604,6,6.28E-05,eebo
"Goeurot, Jean.",Goeurot,Jean,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Hurault, Michel, d. 1592.",Hurault,Michel,not_applicable,not_applicable,1592,6,6.28E-05,eebo
"Hutchins, Edward, 1558-1629.",Hutchins,Edward,not_applicable,1558,1629,6,6.28E-05,eebo
"Hutten, Ulrich von, 1488-1523.",Hutten,Ulrich von,not_applicable,1488,1523,6,6.28E-05,eebo
"Hyperius, Andreas, 1511-1564.",Hyperius,Andreas,not_applicable,1511,1564,6,6.28E-05,eebo
"John XXI, Pope, d. 1277.",John XXI,Pope,not_applicable,not_applicable,1277,6,6.28E-05,eebo
"Kingsmill, Andrew, 1538-1569.",Kingsmill,Andrew,not_applicable,1538,1569,6,6.28E-05,eebo
"Knell, Thomas.",Knell,Thomas,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Lefèvre, Raoul, fl. 1460.",Lefèvre,Raoul,not_applicable, fl. 1460.,not_applicable,6,6.28E-05,eebo
"Legrand, Jacques,1365-1415.",Legrand,Jacques,not_applicable,1365,1415,6,6.28E-05,eebo
"Marprelate, Martin, pseud.",Marprelate,Martin,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Nelson, Thomas, fl. 1580.",Nelson,Thomas,not_applicable, fl. 1580.,not_applicable,6,6.28E-05,eebo
"Ochino, Bernardino, 1487-1564.",Ochino,Bernardino,not_applicable,1487,1564,6,6.28E-05,eebo
"Partridge, John, fl. 1566-1573.",Partridge,John,not_applicable, fl. 1566,1573,6,6.28E-05,eebo
"Condé, Louis, prince de, 1530-1569.",Prince de Condé,Louis,not_applicable,1530,1569,6,6.28E-05,eebo
"Some, Robert, 1542-1609.",Some,Robert,not_applicable,1542,1609,6,6.28E-05,eebo
"Tracy, Richard, d. 1569.",Tracy,Richard,not_applicable,not_applicable,1569,6,6.28E-05,eebo
"Traheron, Bartholomew, 1510-1558",Traheron,Bartholomew,not_applicable,1510,1558,6,6.28E-05,eebo
"Twyne, Thomas, 1543-1613.",Twyne,Thomas,not_applicable,1543,1613,6,6.28E-05,eebo
"Watson, Thomas, 1557-1592.",Watson,Thomas,not_applicable,1557,1592,6,6.28E-05,eebo
"West, William, fl. 1568-1594.",West,William,not_applicable, fl. 1568,1594,6,6.28E-05,eebo
Xenophon.,not_applicable,Xenophon,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
R. T.,not_applicable,R T,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Nostradamus, 1503-1566.",not_applicable,Nostradamus,not_applicable,1503,1566,6,6.28E-05,eebo
Isocrates.,not_applicable,Isocrates,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
Erra Pater.,not_applicable,Erra Pater,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
B. G.,not_applicable,B G,not_applicable,not_applicable,not_applicable,6,6.28E-05,eebo
"Askew, Anne, 1521-1546.",Askew,Anne,not_applicable,1521,1546,5,5.23E-05,eebo
"I. B., fl. 1547.",B,I,not_applicable, fl. 1547.,not_applicable,5,5.23E-05,eebo
"Cyprian, Saint, Bishop of Carthage.",Bishop of Carthage,Saint Cyprian,not_applicable,not_applicable,not_applicable,5,5.23E-05,eebo
"Colet, John, 1467-1519.",Colet,John,not_applicable,1467,1519,5,5.23E-05,eebo
"Jacobus, de Gruytrode, d. 1472.",de Gruytrode,Jacobus,not_applicable,not_applicable,1472,5,5.23E-05,eebo
"Froissart, Jean, 1338-1410",Froissart,Jean,not_applicable,1338,1410,5,5.23E-05,eebo
"Gilby, Anthony,1510-1585.",Gilby,Anthony,not_applicable,1510,1585,5,5.23E-05,eebo
"Laet, Jaspar, fl. 1492-1530.",Laet,Jaspar,not_applicable, fl. 1492-1530,not_applicable,5,5.23E-05,eebo
"Peckham, John, d. 1292.",Peckham,John,not_applicable,not_applicable,1292,5,5.23E-05,eebo
"Ponet, John, 1516-1556.",Ponet,John,not_applicable,1516,1556,5,5.23E-05,eebo
"Ridley, Nicholas, 1500-1555.",Ridley,Nicholas,not_applicable,1500,1555,5,5.23E-05,eebo
"Sarcerius, Erasmus, 1501-1559.",Sarcerius,Erasmus,not_applicable,1501,1559,5,5.23E-05,eebo
"Shepherd, Luke, fl. 1548.",Shepherd,Luke,not_applicable, fl. 1548.,not_applicable,5,5.23E-05,eebo
"Standish, John, 1507-1570.",Standish,John,not_applicable,1507,1570,5,5.23E-05,eebo
"Vergil, Polydore, 1470-1555.",Vergil,Polydore,not_applicable,1470,1555,5,5.23E-05,eebo
"Vigo, Giovanni da, 1450-1525.",Vigo,Giovanni da,not_applicable,1450,1525,5,5.23E-05,eebo
"Joannes, of Hildesheim, d. 1375.",of Hildesheim,Joannes,not_applicable,not_applicable,1375,4,4.19E-05,eebo
"Barclay, Alexander, 1475-1552.",Barclay,Alexander,not_applicable,1475,1552,4,4.19E-05,eebo
"Brunschwig, Hieronymus,1450-1512.",Brunschwig,Hieronymus,not_applicable,1450,1512,4,4.19E-05,eebo
"Pierre, de la Cépède, 15th cent.",de la Cépède,Pierre,not_applicable, 15th cent.,not_applicable,4,4.19E-05,eebo
"Christine, de Pisan,1364-1431.",de Pisan,Christine,not_applicable,1364,1431,4,4.19E-05,eebo
"Dunbar, William, 1460-1520",Dunbar,William,not_applicable,1460,1520,4,4.19E-05,eebo
"Holte, John, grammarian.",Holte,John,not_applicable,not_applicable,not_applicable,4,4.19E-05,eebo
"Mancinus, Dominicus, fl. 1478-1491.",Mancinus,Dominicus,not_applicable, fl. 1478-1491,not_applicable,4,4.19E-05,eebo
"Mandeville, John, Sir.",Mandeville,John,not_applicable,not_applicable,not_applicable,4,4.19E-05,eebo
"Bernardino, da Siena, Saint, 1380-1444.",Saint da Siena,Bernardino,not_applicable,1380,1444,4,4.19E-05,eebo
Terence.,not_applicable,Terence,not_applicable,not_applicable,not_applicable,4,4.19E-05,eebo
Aesop.,not_applicable,Aesop,not_applicable,not_applicable,not_applicable,4,4.19E-05,eebo
"Raymond, of Capua, 1330-1399.",of Capua,Raymond,not_applicable,1330,1399,3,3.14E-05,eebo
"Augustine, Saint, Bishop of Hippo.",Bishop of Hippo,Saint Augustine,not_applicable,not_applicable,not_applicable,3,3.14E-05,eebo
"Boccaccio, Giovanni, 1313-1375.",Boccaccio,Giovanni,not_applicable,1313,1375,3,3.14E-05,eebo
"Bonde, William, fl. 1526-27.",Bonde,William,not_applicable, fl. 1526-27,not_applicable,3,3.14E-05,eebo
"Bradshaw, Henry, d. 1513.",Bradshaw,Henry,not_applicable,not_applicable,1513,3,3.14E-05,eebo
"Brant, Sebastian, 1458-1521.",Brant,Sebastian,not_applicable,1458,1521,3,3.14E-05,eebo
"Hilton, Walter, d. 1396.",Hilton,Walter,not_applicable,not_applicable,1396,3,3.14E-05,eebo
"Laurent, Dominican, fl. 1279.",Laurent,Dominican,not_applicable, fl. 1279.,not_applicable,3,3.14E-05,eebo
"Edmund, of Abingdon, Saint, Archbishop of Canterbury,1170-1240.",Saint of Abingdon,Edmund,not_applicable,1170,1240,3,3.14E-05,eebo
"Sallust, 86-34 B.C.",not_applicable,Sallust,not_applicable,86 B.C.,34 B.C.,3,3.14E-05,eebo
England and Wales. Commissioners of Subsidy.,not_applicable,England and Wales Commissioners of Subsidy,not_applicable,not_applicable,not_applicable,3,3.14E-05,eebo
"Honorius, of Autun,1080-1156.",of Autun,Honorius,not_applicable,1080,1156,2,2.09E-05,eebo
"Arnold, Richard, d. 1521",Arnold,Richard,not_applicable,not_applicable,1521,2,2.09E-05,eebo
"Bartholomaeus, Anglicus, 13th cent.",Bartholomaeus,Anglicus,not_applicable, 13th cent.,not_applicable,2,2.09E-05,eebo
"Jacobus, de Cessolis, fl. 1288-1322",de Cessolis,Jacobus,not_applicable, fl. 1288-1322,not_applicable,2,2.09E-05,eebo
"Guillaume, de Deguileville, 14th cent.",de Deguileville,Guillaume,not_applicable, 14th cent.,not_applicable,2,2.09E-05,eebo
"La Sale, Antoine de, b. 1388",de La Sale,Antoine,not_applicable,1388,not_applicable,2,2.09E-05,eebo
"Harrington, William, d. 1523.",Harrington,William,not_applicable,not_applicable,1523,2,2.09E-05,eebo
